"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"89","RT @MoxieLi: @DiosdadoKf1773 @queenazura123 @raissawriter to salot ng bayan Duterte-maawa ka naman sa Dutertards mo nagiging bobo na kakade…",FALSE,0,NA,2016-10-08 15:22:26,FALSE,NA,"784775970351902720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vroncales89",2,TRUE,FALSE,NA,NA
"90","Duterte’s First 100 Days https://t.co/6iUWAlsB8G via @intpolicydigest",FALSE,0,NA,2016-10-08 15:22:23,FALSE,NA,"784775959975256064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","intpolicydigest",0,FALSE,FALSE,NA,NA
"91","I liked a @YouTube video from @taytaydigong https://t.co/x6HgnefbTT BATO DELA ROSA IBINIDA ANG MAKULAY NA 100 DAYS NI PRES.DUTERTE",FALSE,0,NA,2016-10-08 15:22:15,FALSE,NA,"784775922775752704",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","greenerpastur16",0,FALSE,FALSE,NA,NA
"92","Why Duterte needs to act like a diplomat via @rapplerdotcom https://t.co/kXl83ol667",FALSE,1,NA,2016-10-08 15:21:54,FALSE,NA,"784775837522415616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariaressa",3,FALSE,FALSE,NA,NA
"93","RT @cnnphilippines: Beyond the slain drug personalities are thousands more family members mourning. #TownHall1st100Days https://t.co/KlCSDw…",FALSE,0,NA,2016-10-08 15:21:45,FALSE,NA,"784775798775427072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yenanicas",11,TRUE,FALSE,NA,NA
"94","RT @lowkeymellea: wait 'til duterte hears about this lmao https://t.co/lIUYT7WqXB",FALSE,0,NA,2016-10-08 15:21:39,FALSE,NA,"784775771973754880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","velmerse",30,TRUE,FALSE,NA,NA
"95","Duterte supporters rally against U.S. https://t.co/m3YUKy5ktQ Around 500 activists rally in support",FALSE,0,NA,2016-10-08 15:21:36,FALSE,NA,"784775761475534848",NA,"<a href=""http://financefollow.com"" rel=""nofollow"">Finance Follow</a>","Follow_Finance",0,FALSE,FALSE,NA,NA
"96","Suara Rakyat Filipina: Presiden Duterte Kasar tetapi Jujur Terlepas dari segala   https://t.co/WodUkWE8WW",FALSE,0,NA,2016-10-08 15:21:23,FALSE,NA,"784775705737388032",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","KatMuti",0,FALSE,FALSE,NA,NA
"97","RT @MadamClaudiaAko: Dear Time Magazine,

Sa Twitter may @TeddyBoyLocsin , Sa FB po may bobang porn starlet feelingerang journalist pa... h…",FALSE,0,NA,2016-10-08 15:21:15,FALSE,NA,"784775670920544256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","this_is_bonggo",1,TRUE,FALSE,NA,NA
"98","Phil. Pres. Duterte's supporters didn't lose faith despite his very foul-mouth. Know y? He's working &amp; doing what he promised! #TrumpTapes",FALSE,0,NA,2016-10-08 15:21:13,FALSE,NA,"784775665522348032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","silverdoe31",0,FALSE,FALSE,NA,NA
"99","RT @Reuters: How are Duterte's hit lists in his 'war on drugs' drawn up? Reuters investigates: https://t.co/Qn1inj35LG https://t.co/yKPFNEh…",FALSE,0,NA,2016-10-08 15:21:13,FALSE,NA,"784775665421787136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khun_Math",44,TRUE,FALSE,NA,NA
"100","RT @4thAnon: You want to use the CIA? Go ahead!  I don't give a shit - Philippine President Duterte dares CIA to ‘oust’ him https://t.co/x7…",FALSE,0,NA,2016-10-08 15:21:10,FALSE,NA,"784775652155199488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anon342",11,TRUE,FALSE,NA,NA
"101","RT @lykagonzalez: ""Binoto ko si Duterte, pero nagsisisi ako,"" my Uber driver confessed, ""siguro marami na ring nagsisisi ngayon.""",FALSE,0,NA,2016-10-08 15:21:08,FALSE,NA,"784775643871322113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","louealbano",2,TRUE,FALSE,NA,NA
"102","100 days pa lang lumilipas ang dami ng demand ng mga gusto pumuntos sa administrasyong Duterte gusto nila yung... https://t.co/ThUWV0GBZc",FALSE,0,NA,2016-10-08 15:21:03,FALSE,NA,"784775622492946432",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JsonManz",0,FALSE,FALSE,NA,NA
"103","RT @SuperficialGZT: #100DaysOfDuterte: DOT unveils new tourism slogan that ""reflects the ideals and character"" of Duterte's Administration.…",FALSE,0,NA,2016-10-08 15:20:55,FALSE,NA,"784775589999677440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stpatr3k",65,TRUE,FALSE,NA,NA
"104","Paolo Duterte accepts Trillanes dare for a drug test | https://t.co/ipovVmmS2c #PartnerForChange",FALSE,0,NA,2016-10-08 15:20:46,FALSE,NA,"784775549788889090",NA,"<a href=""http://www.duterte24x7.com"" rel=""nofollow"">Duterte24x7</a>","Duterte24x7",0,FALSE,FALSE,NA,NA
"105","RT @skeptronakp11: Si duterte next guest

MarcoRita SecondMonthsary",FALSE,0,NA,2016-10-08 15:20:43,FALSE,NA,"784775537797378048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeraldcorpuz1",15,TRUE,FALSE,NA,NA
"106","""In the interest of ensuring the progress of peace negotiations, the NPA calls on GRP President Duterte to tame... https://t.co/SG15rwxASr",FALSE,0,NA,2016-10-08 15:20:35,FALSE,NA,"784775507044929536",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iamandroid87",0,FALSE,FALSE,NA,NA
"107","Miss Universe is looking for another country to host the 2017 pageant because of President Duterte's words. :(",FALSE,0,NA,2016-10-08 15:20:26,FALSE,NA,"784775468171964417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","areeyamonton",0,FALSE,FALSE,NA,NA
"108","RT @XHNews: Philippine President Rodrigo #Duterte tells the U.S. not to treat the #Philippines ""like a doormat"" https://t.co/RzT96KNmNc",FALSE,0,NA,2016-10-08 15:20:23,FALSE,NA,"784775453009645572",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MisGrace",162,TRUE,FALSE,NA,NA
"109","Same po tatay Duterte������������ https://t.co/JTDJsqZOOO",FALSE,0,NA,2016-10-08 15:20:16,FALSE,NA,"784775425213902848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roniviee",0,FALSE,FALSE,NA,NA
"110","Pangulong Duterte, magkakaroon ng morning TV program https://t.co/i1DyCrgZVc",FALSE,0,NA,2016-10-08 15:20:15,FALSE,NA,"784775419136389120",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","jamesgreid",0,FALSE,FALSE,NA,NA
"111","RT @PTVph: BALITA: Pres. Duterte, magkakaroon ng isang oras na morning show na laan para sa mga sumbong ng publiko
https://t.co/rRuFD98xPD",FALSE,0,NA,2016-10-08 15:20:13,FALSE,NA,"784775410798043136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doravago",6,TRUE,FALSE,NA,NA
"112","Philippines' President says he'll 'break up' with US, tells Obama 'go to hell' https://t.co/oLdcI0YGR0",FALSE,0,NA,2016-10-08 15:20:09,FALSE,NA,"784775396629721090",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PeejayCabasis",0,FALSE,FALSE,NA,NA
"113","Filipina dan 100 Hari Kepemimpinan Presiden Duterte... https://t.co/1JbtsFfq9U",FALSE,0,NA,2016-10-08 15:20:07,FALSE,NA,"784775387377053697",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Tespsikometri",0,FALSE,FALSE,NA,NA
"114","RT @izzetcapa: Filipinler Devlet Başkanı Duterte, ABD'yi hedef alarak  'Hadi beni devirin' diye meydan okudu! https://t.co/otENs0HmKS",FALSE,0,NA,2016-10-08 15:20:05,FALSE,NA,"784775379726860288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ulugatakan",29,TRUE,FALSE,NA,NA
"115","BALITA: Palasyo, ipinagmalaki ang mga nagawa sa unang 100 araw ng Duterte administration
https://t.co/KyRkDa8EsW",FALSE,4,NA,2016-10-08 15:20:00,FALSE,NA,"784775358361067520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PTVph",1,FALSE,FALSE,NA,NA
"116","@JessaGarciano Decision ni duterte to cut ties sa US and EU :)",FALSE,0,"JessaGarciano",2016-10-08 15:19:55,FALSE,"784774448800870400","784775336231710720","2969049684","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarvinceCollado",0,FALSE,FALSE,NA,NA
"117","RT @ANCALERTS: Allies seek to authorize Duterte to 'overhaul' bureaucracy https://t.co/a2jk39yYM8 https://t.co/hxH3Kf7eYi",FALSE,0,NA,2016-10-08 15:19:37,FALSE,NA,"784775260902154240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariviccaberoy",4,TRUE,FALSE,NA,NA
"118","I hope Duterte is aware about the clowns tho",FALSE,0,NA,2016-10-08 15:19:35,FALSE,NA,"784775251452239872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","velmerse",0,FALSE,FALSE,NA,NA
"119","RT @dzbb: Kuntento ba kayo sa unang 100 araw ng Duterte admin?  Ibahagi na ang inyong opinyon dito sa #Prisinto594, kasama si @luisitosanto…",FALSE,0,NA,2016-10-08 15:19:27,FALSE,NA,"784775221223927808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xypotecka",15,TRUE,FALSE,NA,NA
"120","RT @RT_com: A collection of shocking one-liners from everyone's favorite Philippine President #Duterte! https://t.co/tzRh6dQG9F",FALSE,0,NA,2016-10-08 15:19:27,FALSE,NA,"784775219156103169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BusinessThink25",343,TRUE,FALSE,NA,NA
"121","Paolo Duterte accepts Trillanes dare for comprehensive drug test - https://t.co/OjbdFKO8UC https://t.co/op1Y2B7AS7",FALSE,0,NA,2016-10-08 15:19:25,FALSE,NA,"784775210348052480",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","757LivePH",0,FALSE,FALSE,NA,NA
"122","RT @urjadelacruz: @ABSCBNNews madman=Duterte",FALSE,0,NA,2016-10-08 15:19:18,FALSE,NA,"784775182128861185",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GiftomeG",1,TRUE,FALSE,NA,NA
"123","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 15:19:06,FALSE,NA,"784775130291417088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinFulRedAngel",138,TRUE,FALSE,NA,NA
"124","impeach duterte daw

susme. how?",FALSE,1,NA,2016-10-08 15:19:05,FALSE,NA,"784775128999538688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesterinexile",0,FALSE,FALSE,NA,NA
"125","RT @gmanews: ""Tapos na ha. I invited the human rights, si Obama, the [US] State Department, and EU: Come here, investigate me.”
https://t.c…",FALSE,0,NA,2016-10-08 15:18:59,FALSE,NA,"784775102143475712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okut29",12,TRUE,FALSE,NA,NA
"126","RT @oyoumi22: A look at the first 100 days of #Duterte 's turbulent rule #Philippines https://t.co/ZjLdx2urnh https://t.co/w0brAWyxsE",FALSE,0,NA,2016-10-08 15:18:56,FALSE,NA,"784775091515105280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","radio_silencee",15,TRUE,FALSE,NA,NA
"127","What if Duterte is really a drug lord and he's getting rid of all the other dealers so that he could be the only source? #Narcos",FALSE,2,NA,2016-10-08 15:18:56,FALSE,NA,"784775090349027328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pauloxpunla",0,FALSE,FALSE,NA,NA
"128","RT @ForeignPolicy: Philippine President Duterte is getting serious about ditching the U.S. https://t.co/VT6sHLdhlW https://t.co/z4n4kxU9Yi",FALSE,0,NA,2016-10-08 15:18:53,FALSE,NA,"784775077372059648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TariqueKhanJave",27,TRUE,FALSE,NA,NA
"129","RT @kotawinters: Leila belittles Duterte's 100 days&lt; Ms. PressCon's job is to pay attention to her work &amp; do it well. Not begrudge the Pres…",FALSE,0,NA,2016-10-08 15:18:47,FALSE,NA,"784775052273201160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masheils",2,TRUE,FALSE,NA,NA
"130","RT @captainhook1961: @DRUDGE_REPORT Democrats are allied with the international drug cartels. Duterte is against the drugs destroying his p…",FALSE,0,NA,2016-10-08 15:18:42,FALSE,NA,"784775032769622017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sattletramp",3,TRUE,FALSE,NA,NA
"131","I'm at Duterte Clan's HQ in Danao City https://t.co/Tg61mASKKU",FALSE,0,NA,2016-10-08 15:18:40,FALSE,NA,"784775020769861632",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","dapongman",0,FALSE,FALSE,"124.02515382","10.51847427"
"132","RT @DRUDGE_REPORT: Duterte dares CIA to 'oust' him... https://t.co/mJYkcPIwSG",FALSE,0,NA,2016-10-08 15:18:37,FALSE,NA,"784775008396599296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sattletramp",51,TRUE,FALSE,NA,NA
"133","@ninabellatrlx1 @WorldwarHulk13 @kannequi https://t.co/Wi1F6F4nIb",FALSE,0,"ninabellatrlx1",2016-10-08 15:18:28,FALSE,"784696816763678720","784774971989958656","500599979","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","I_am_Me_2011",0,FALSE,FALSE,NA,NA
"134","RT @Kuya_duterte: Bakit puro horror pinapalabas tuwing halloween? Bakit hindi lovestory? Tutal nakakatakot din naman magmahal diba?",FALSE,1,NA,2016-10-08 15:18:26,FALSE,NA,"784774966084382720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaAaNsJb",0,FALSE,FALSE,NA,NA
"135","RT @Politiko_Ph: Presidency is a matter of destiny, @RRD_Davao says he just aspired of being a judge
https://t.co/fsoY423sXP",FALSE,0,NA,2016-10-08 15:18:22,FALSE,NA,"784774946383769604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mistle26",1,TRUE,FALSE,NA,NA
"136","@kiiitchristian di ko sinabing si Duterte.������",FALSE,1,"kiiitchristian",2016-10-08 15:18:17,FALSE,"784771609986936836","784774924896350208","1588305709","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ricagonzz",0,FALSE,FALSE,NA,NA
"137","RT @ithrusthard: Philippines President Duterte wants to liberate the country from a ""shackling dependency"" on the United States.",FALSE,0,NA,2016-10-08 15:18:09,FALSE,NA,"784774891396435968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","coffeejellyace9",1,TRUE,FALSE,NA,NA
"138","Nakumbinsi rin! Misuari to meet @RRD_Davao in Davao next week for start of peace talks
https://t.co/1bfl1vfGzo",FALSE,0,NA,2016-10-08 15:18:00,FALSE,NA,"784774854750842882",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Politiko_Ph",0,FALSE,FALSE,NA,NA
"139","@callmezooowee pinati man kamo da ya nga haha hawid ta di ni duterte haha",FALSE,1,"callmezooowee",2016-10-08 15:17:53,FALSE,"784774355897061376","784774825638109184","730607151568191488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jamaaaa_K22",0,FALSE,FALSE,NA,NA
"140","ハフポは首相のアゲアシ捕る気満々ですねwww　ってゆーかあからさまな内政干渉しないと思う。フィリピン味方だし　逆に、フィリピンの麻薬犯罪者（容疑者）を難民として受け入れたりなんて、しないでね？絶対((((；ﾟДﾟ))))ｶﾞｸﾌﾞﾙ
https://t.co/pYYxzp0e9G",FALSE,0,NA,2016-10-08 15:17:52,FALSE,NA,"784774819900370944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","southbook1",0,FALSE,FALSE,NA,NA
"141","Duterte Dares the CIA to Take Him Out!
https://t.co/yPHL2weFVV https://t.co/UkauKTqcGP",FALSE,0,NA,2016-10-08 15:17:49,FALSE,NA,"784774810605907969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CuckShamer",0,FALSE,FALSE,NA,NA
"142","Duterte HINAMON ang EU AT USA na TANGGALIN ang AID sa PILIPINAS: https://t.co/21A0l1kKBB via @YouTube",FALSE,0,NA,2016-10-08 15:17:48,FALSE,NA,"784774802800128002",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NewsDotMatter",0,FALSE,FALSE,NA,NA
"143","VIRAL: EXTRA ORDINARY PROPOSAL OF POLICE IN FRONT OF DUTERTE: https://t.co/LhtZK0aZ3y via @YouTube",FALSE,0,NA,2016-10-08 15:17:47,FALSE,NA,"784774802133233664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NewsDotMatter",0,FALSE,FALSE,NA,NA
"144","I added a video to a @YouTube playlist https://t.co/LhtZK0aZ3y VIRAL: EXTRA ORDINARY PROPOSAL OF POLICE IN FRONT OF DUTERTE",FALSE,0,NA,2016-10-08 15:17:46,FALSE,NA,"784774798073171968",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NewsDotMatter",0,FALSE,FALSE,NA,NA
"145","@kelangelo05 shhh baka malaman ni duterte",FALSE,0,"kelangelo05",2016-10-08 15:17:46,FALSE,"784773395678240770","784774795523002375","1699466952","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","elwiisiiaa",0,FALSE,FALSE,NA,NA
"146","I added a video to a @YouTube playlist https://t.co/21A0l1kKBB Duterte HINAMON ang EU AT USA na TANGGALIN ang AID sa PILIPINAS",FALSE,0,NA,2016-10-08 15:17:41,FALSE,NA,"784774776720023552",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NewsDotMatter",0,FALSE,FALSE,NA,NA
"147","Has there been a Double Dog Dare issued yet or the obligatory I Dare U To Step Across This Line? https://t.co/sfST0djJoz",FALSE,0,NA,2016-10-08 15:17:19,FALSE,NA,"784774682427949056",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Jimmart02771211",0,FALSE,FALSE,NA,NA
